,dx,ht,natr,willr,rsi,roc,mom,mfi,adxr,obv,ad,bas,macd,cci,atr,r_3,r_2,r_1,width,cmo,slowd,slowk,hl,var,mabas,mabas2,amount,close,datetime,down_count,high,low,open,percent,settle,suspend,time,up_count,vol,wd,state
2018-08-24,15.2583096359,0,2.0191340868,-15.6878359546,49.8572918934,3.13609829775,36.77,68.327187906,31.6271754634,22273676.0,-2465370.29656,0.00212478885226,3.35450053618,134.621515759,20.4055709946,0.758851067524,1.301713971,0.578549686343,0.0725170601174,-0.28541621313,77.300044059,79.4823044756,-3.86761555629,92.3179690007,-0.000637066819147,-0.0360415651963,5764499456.0,1010.61,201808241500,8.0,1018.49,997.36,1002.43,0.5802265172,1004.78,0,1500,25.0,63526.0,4,3
2018-08-27,8.32717920172,1,1.9530241352,-3.02284710018,53.9145162611,2.6519558676,19.7,68.610023125,31.0396766848,22350308.0,-2406843.6592,0.00483833748612,4.64316706903,202.552424004,19.9880302093,2.56325327981,1.84008899515,1.26153930881,0.0653872276716,7.82903252227,82.1772960322,88.2672599285,-4.25264673824,157.239824001,0.00118806794927,-0.0350868060195,6900872704.0,1023.44,201808271500,0.0,1025.16,1010.6,1011.49,1.2695302837,1010.61,0,1500,38.0,76632.0,4,3
2018-08-28,8.05440299145,1,1.90289153849,-14.9230230931,51.6182419084,1.38787800233,29.65,69.3288339687,30.1806117698,22301720.0,-2433202.42954,0.0050313773547,4.8916620882,156.849905121,19.3503137658,1.19803378829,0.619484101944,-0.642055206867,0.0533896413209,3.23648381688,85.5127763405,88.7887646174,-4.52116923285,187.284236001,0.00246917108441,-0.0340746450632,4356564992.0,1016.89,201808281500,34.0,1025.42,1014.36,1023.37,-0.6399984366,1023.44,0,1500,3.0,48588.0,4,3
2018-08-29,13.3844179992,1,1.83537174876,-23.8278516445,49.8417133589,1.42951661086,5.97,62.9516367551,29.5732663133,22259646.0,-2440959.66275,0.00406815181482,4.55719593633,84.2554757961,18.5702913539,0.117681393717,-1.14385791509,-0.501802708227,0.0501930356538,-0.316573282175,87.1477270314,84.3871565485,-4.81657230399,150.083549001,0.00300216466122,-0.0330904099237,3780347136.0,1011.8,201808291500,32.0,1016.65,1008.46,1016.0,-0.5005457817,1016.89,0,1500,2.0,42074.0,1,3
2018-08-30,23.070933751,0,1.84741169507,-50.3149055283,44.8925064298,-0.80813710464,-10.16,56.9543712357,29.5454737595,22210878.0,-2489131.47693,0.0010246773495,3.22311999192,6.86202270967,18.4124134001,-2.65150922777,-2.00945402091,-1.50765131268,0.0500794830984,-10.2149871404,79.1344670499,64.2274799839,-4.10957035756,137.640221001,0.00234300222398,-0.0322903433345,4065964032.0,996.66,201808301500,38.0,1012.92,996.56,1009.46,-1.4963431508,1011.8,0,1500,0.0,48768.0,2,3
2018-08-31,24.8209179908,0,1.79139483371,-42.0573827852,46.6704238608,-0.9133097832,-0.41,57.2908818434,29.5821658252,22259517.0,-2478974.26641,8.98646851823e-06,2.59251512166,-6.38619825551,17.9386695858,-1.53699012829,-1.03518742006,0.472463892621,0.0487546040102,-6.65915227835,64.4118934837,44.6210439188,-4.44273114943,74.8516210009,0.00156499697216,-0.0315563750259,4157308928.0,1001.38,201808311500,15.0,1006.04,994.26,996.83,0.4735817631,996.66,0,1500,18.0,48639.0,2,3
2018-09-03,29.2234522691,0,1.76465780105,-50.7697690693,45.0200624885,-2.64206988197,-3.51,52.1597256675,30.0276253559,22216703.0,-2460339.3959,-0.00129881473106,1.81094943608,-48.4600920703,17.5830503297,-1.53374184698,-0.0260905343015,-0.498554426923,0.0427506419825,-9.95987502305,45.6521034659,28.1077864951,-4.49540349457,76.000861001,0.000610393071085,-0.0309167612638,3617011712.0,996.4,201809031500,23.0,999.54,988.42,997.41,-0.4973137071,1001.38,0,1500,11.0,42814.0,2,3
2018-09-04,17.6147043443,0,1.74418689478,-34.9895031491,48.567668599,-1.12794894236,25.09,58.5066213808,30.2080586086,22270717.0,-2427127.00724,-0.00057131054689,1.86505517415,-1.14572858252,17.5364038775,0.875095490965,0.402631598343,0.901186025266,0.042864857995,-2.86466280196,34.6619637185,31.2570607417,-4.0840734475,74.9353560008,0.000216491865093,-0.0302395672162,4751946240.0,1005.42,201809041500,2.0,1008.68,991.75,996.32,0.9052589322,996.4,0,1500,35.0,54014.0,3,3
2018-09-05,19.129814588,0,1.756263838,-75.1803139584,43.404765134,-2.15655267839,-0.6,50.4399436004,30.4297148519,22223355.0,-2474489.00724,-0.00247680641116,0.874876363727,-72.4719314216,17.3866607434,-1.14495867529,-0.646404248366,-1.54759027363,0.0422253647153,-13.190469732,27.7582523822,23.9099099099,-4.23742520364,93.6146040009,-0.00068127422699,-0.0297026410106,4060290816.0,989.98,201809051500,37.0,1004.28,989.98,1001.8,-1.5356766327,1005.42,0,1500,1.0,47362.0,1,4
2018-09-06,23.4712990177,0,1.71110238292,-85.1402075513,42.423370013,-0.983284169125,6.98,52.193441158,30.7905915217,22184452.0,-2498775.27314,-0.00384747835137,0.0663066369352,-129.514565605,16.886184976,-0.962059798698,-1.86324582396,-0.315655550333,0.0437408421455,-15.1532599741,24.4974111536,18.3252628091,-4.55464730766,125.942284001,-0.00173667560178,-0.0292805892816,3338783488.0,986.86,201809061500,28.0,995.29,984.91,988.52,-0.315157882,989.98,0,1500,5.0,38903.0,2,4
2018-09-07,17.4446977137,0,1.70125103664,-89.3037822212,43.0852024328,-1.30120433801,-8.65,51.3312478505,30.4120837106,22234721.0,-2520934.15223,-0.00414011455141,-0.291999169452,-112.634723262,16.8143146206,-1.71237576127,-0.164785487643,0.15087006269,0.0444540476673,-13.8295951343,16.2701753797,6.57535342006,-4.13097643021,140.860936001,-0.00253782191832,-0.0289062831018,4104954368.0,988.35,201809071500,13.0,999.79,983.91,986.55,0.1509839288,986.86,0,1500,21.0,50269.0,2,4
2018-09-10,35.6442517815,1,1.84005258915,-99.9391357273,34.8108703002,-3.67924528302,-43.23,42.7294538906,30.7105962455,22172203.0,-2583267.86926,-0.00845074656297,-2.26955144689,-225.44554889,17.6597207191,-3.10223264578,-2.78657709545,-2.93744715814,0.0561803608178,-30.3782593997,10.0313255313,5.19336036467,-3.56565376004,229.314756001,-0.00450879679987,-0.028854586877,5054318080.0,959.74,201809101500,38.0,986.84,959.7,985.45,-2.8947235291,988.35,0,1500,0.0,62518.0,2,4
2018-09-11,35.9395044427,1,1.77913302595,-92.0985043058,36.9617579668,-4.07391935708,-33.08,42.8761944078,30.5984555534,22212120.0,-2583980.00353,-0.00959726103037,-3.02613398235,-183.814035838,17.1590263821,-2.29598261807,-2.44685268076,0.490594477379,0.0629806815903,-26.0764840664,6.20152250382,6.83585372672,-4.50600846706,250.826785001,-0.00620495154337,-0.0289312581299,3197495808.0,964.46,201809111500,7.0,969.88,959.23,959.23,0.4917998625,959.74,0,1500,28.0,39917.0,2,4
2018-09-12,27.5839117306,1,1.73980598029,-85.8891071159,38.8536552495,-2.16266995293,-36.21,41.0151048057,29.9429309199,22257229.0,-2591808.258,-0.00901526551967,-3.00980663442,-126.686410003,16.8512387833,-2.02161290762,0.915834250521,0.425239773142,0.0660402491744,-22.2926895011,7.19852789946,9.56636960698,-4.32247694561,231.446776001,-0.00714172286881,-0.0290206379815,3689359360.0,968.57,201809121500,7.0,976.11,963.26,963.64,0.4261452004,964.46,0,1500,27.0,45109.0,2,4
2018-09-13,19.8182070935,1,1.69287834281,-65.7954373772,44.6433752925,-0.505644164319,-28.74,40.2170606932,28.8093425075,22313056.0,-2540002.69444,-0.00608429183381,-1.91654596327,-67.9548180889,16.6218645845,2.27965022524,1.78905574787,1.36381597472,0.0669407370067,-10.713249415,13.7354623989,24.804163863,-4.64450293654,218.956621001,-0.00678924585714,-0.0289545743962,4611557888.0,981.87,201809131500,0.0,982.21,972.77,977.01,1.3731583675,968.57,0,1500,37.0,55827.0,3,4
2018-09-14,15.7748923435,1,1.65259167391,-73.9839854963,42.8622504453,-1.20402691354,-46.99,37.0932298308,27.6025785904,22268614.0,-2577030.15935,-0.00495777509363,-1.39589335042,-56.5228707138,16.1367313999,1.23551865084,0.8102788777,-0.553537097023,0.0676117900222,-14.2754991094,22.5117821374,33.1648129424,-4.59848461157,189.746140001,-0.00617875560264,-0.0288345665889,3623867904.0,976.45,201809141500,31.0,985.46,975.63,982.15,-0.5520079033,981.87,0,1500,2.0,44442.0,4,4
2018-09-17,22.2597550784,1,1.61111321373,-78.631138976,41.2438458938,1.22533186071,-45.39,37.338140094,26.9039720153,22222173.0,-2590391.25988,-0.00481228739871,-1.22825802027,-76.684475078,15.6519648714,0.302051186571,-1.06176478815,-0.50822769113,0.0704467153037,-17.5123082124,31.3055564243,35.9476924677,-4.64346492552,172.888840001,-0.00572326620133,-0.0287189949597,3601353728.0,971.5,201809171500,23.0,977.52,968.17,974.57,-0.5069383993,976.45,0,1500,11.0,46441.0,1,4
2018-09-18,7.01139559235,0,1.62679766049,-42.5963866642,49.0133297823,2.65329821869,-21.75,45.5356575004,26.0566286336,22286756.0,-2527510.12903,-0.00156371883374,0.211839743347,-12.3095776374,16.1061102377,0.829653020478,1.3831901175,1.89141780863,0.069886773861,-1.9733404354,38.3759074566,46.0152169596,-3.80625855137,113.918761001,-0.00433675041213,-0.028393212004,5365363712.0,990.05,201809181500,0.0,990.34,968.33,968.33,1.9094184251,971.5,0,1500,38.0,64583.0,3,4
2018-09-19,5.70343758676,0,1.62720722743,-26.2487360971,51.1328849598,2.8010365797,-0.96,54.2716511395,25.2855964304,22358888.0,-2517465.38634,0.00116705270618,1.55026931528,64.5360246706,16.2021023636,1.95224616652,2.46047385765,0.569056049024,0.0697962788063,2.26576991955,48.003931329,62.0488845596,-4.04410635875,130.816785,-0.0025021493727,-0.0278714457007,6552444416.0,995.7,201809191500,9.0,1003.21,985.76,987.28,0.5706782486,990.05,0,1500,25.0,72132.0,4,3
2018-09-20,5.70343758676,0,1.57727490854,-30.2932254803,50.3352095781,1.20484381843,-7.68,61.5245319519,24.7268713231,22304094.0,-2546979.42725,0.00227152752874,2.26307403894,71.807575271,15.6733807662,2.25940814198,0.367990333351,-0.201065715672,0.068863838039,0.670419156184,62.3865654477,79.0955948239,-4.72668362875,146.662329001,-0.000910923738882,-0.0272503634561,4838733824.0,993.7,201809201500,27.0,1000.47,991.67,996.86,-0.200863714,995.7,0,1500,9.0,54794.0,4,3
2018-09-21,19.729824795,1,1.61905850738,-0.0,58.4031853879,4.13129192483,20.39,70.0212924719,24.2943994121,22404488.0,-2446585.42725,0.0062507316678,4.14241000827,134.611203456,16.4624249972,2.66504381473,2.09598776571,2.29705348138,0.0704341130031,16.8063707757,76.0815588142,87.1001970593,-3.63899353638,272.418321001,0.00147629473001,-0.0263254055112,9285200896.0,1016.79,201809211500,0.0,1016.79,990.07,994.52,2.3236389252,993.7,0,1500,38.0,100394.0,4,3
2018-09-25,19.729824795,0,1.62826450089,-20.0660180681,53.7035744317,3.47297992795,-0.18,63.1616834755,23.9469294321,22353083.0,-2452480.2053,0.00626830232088,4.43430200098,116.697869306,16.3679660688,0.953559055968,1.15462477164,-1.14242870974,0.0654836803737,7.40714886344,83.9319138297,85.599949606,-4.81988372983,257.239521001,0.00307363059364,-0.0253517087949,4639960064.0,1005.24,201809251500,36.0,1009.76,1001.65,1007.2,-1.1359277727,1016.79,0,1500,1.0,51405.0,4,3
2018-09-26,29.2501754779,1,1.63120426059,-18.5583306987,55.5415266483,2.09080349477,20.77,70.5866618998,24.1193442761,22431931.0,-2476256.98579,0.00672587178839,4.79453607596,134.929814156,16.4873970639,1.70125582836,-0.595797653024,0.546631056716,0.0637155518313,11.0830532965,86.1012320378,85.6035494482,-4.02585639389,246.662256,0.00429104432522,-0.0243044855684,7296228352.0,1010.75,201809261500,10.0,1022.49,1004.45,1007.99,0.5481278103,1005.24,0,1500,22.0,78848.0,4,3
2018-09-27,24.9257725409,1,1.59461967168,-29.6079671198,52.6840907018,0.809480767299,16.9,69.0261031818,23.9097650512,22375720.0,-2498887.38839,0.00550919498342,4.37007306336,82.4294420046,16.0061544165,-1.28976571997,-0.147337010227,-0.693968066944,0.0619250090291,5.36818140363,81.7711434789,74.1099313824,-4.6879663422,199.813809,0.00469709454462,-0.0233044669385,5163874304.0,1003.76,201809271500,34.0,1010.24,1001.0,1010.24,-0.6915656691,1010.75,0,1500,4.0,56211.0,1,3
2018-09-28,28.7222826426,1,1.54903301736,-15.1754663294,55.8771057717,1.93116634799,24.54,69.1620538556,24.5007294912,22428526.0,-2471424.13079,0.00588627728632,4.49480863114,94.7526344724,15.6900005296,0.758131204739,0.211500148023,0.905468214967,0.0648350531743,11.7542115434,78.3748748899,75.411143839,-4.59719527782,207.556401,0.00509348879186,-0.0222528641475,5108026880.0,1012.89,201809281500,1.0,1015.34,1005.13,1005.53,0.9095799793,1003.76,0,1500,36.0,52806.0,3,3
2018-10-08,2.87840073831,0,1.77446822284,-75.165981663,42.9137846064,-4.11589413743,15.2,68.7535473382,24.1370311412,22361916.0,-2536377.0184,-1.75665774713e-06,1.94245219417,-36.2398895246,17.3000004917,-3.60719778781,-2.91322972087,-3.81869793584,0.0656401869862,-14.1724307872,67.6237668768,53.350225409,-3.76841627572,214.173976,0.00339507364199,-0.0215912401888,5842728448.0,974.94,201810081500,37.0,997.17,974.66,996.41,-3.7467049729,1012.89,0,1500,0.0,66610.0,1,4
2018-10-09,6.26188768477,0,1.72802182728,-83.8426473071,42.3258307717,-3.2241056862,8.37,68.5387489141,23.6217360388,22319771.0,-2559728.17151,-0.00356461025037,0.128742924255,-78.0546080995,16.8107147423,-3.12988782993,-4.03535604489,-0.216658109055,0.0670172281047,-15.3483384566,53.9219188057,33.004387169,-4.53360737114,207.408665,0.0010751790112,-0.0211946570847,3579012096.0,972.83,201810091500,20.0,980.95,970.5,976.0,-0.2164235748,974.94,0,1500,11.0,42145.0,2,4
2018-10-10,6.56524257202,0,1.67441403485,-84.9779086892,43.703664491,-3.40539203562,7.76,68.2701147701,22.8767352383,22357420.0,-2552256.68555,-0.00477095051914,-0.769195311522,-78.5326816693,16.3478065464,-3.67622659818,0.142471337654,0.359129446709,0.0659999145676,-12.592671018,31.952700848,9.50348996596,-4.54874836089,245.245681,-0.000873530832243,-0.0209196324131,3372028416.0,976.33,201810101500,14.0,980.47,970.14,974.3,0.3597750892,972.83,0,1500,20.0,37649.0,2,4
2018-10-11,45.633697335,1,2.31310985995,-93.134776426,28.6155486795,-9.87885550331,-77.27,58.4312091662,23.4358466384,22249476.0,-2626397.68158,-0.0163767056831,-5.84532429574,-262.124187402,20.9243917931,-7.4883073599,-7.27164925084,-7.63077869755,0.0985595250064,-42.768902641,16.7438606502,7.7237048156,-2.79110983629,1002.979041,-0.00604125578254,-0.021478422176,8295387136.0,904.6,201810111500,38.0,951.41,895.91,948.08,-7.3469011502,976.33,0,1500,0.0,107944.0,2,4
2018-10-12,51.732780385,1,2.43220188673,-92.8973611017,26.0439519035,-12.5719475955,-90.9,51.6520242007,24.4044481451,22167692.0,-2643459.19632,-0.0250502215154,-9.89892602045,-248.944359053,21.5383638079,-9.40004286495,-9.75917231166,-2.12839361411,0.131458853145,-47.9120961931,8.60818962299,8.5973740874,-3.51057476222,1914.694356,-0.0123775776935,-0.0227179575142,5903471104.0,885.55,201810121500,34.0,901.54,875.08,897.16,-2.1059031616,904.6,0,1500,4.0,81784.0,2,4
2018-10-15,52.2698427954,1,2.47132238335,-99.5446936726,24.5792248818,-10.3719203233,-97.68,51.4806263124,24.7784603628,22113049.0,-2694774.18557,-0.0304542151849,-12.609424014,-183.957463542,21.5949092502,-11.0926239231,-3.46184522555,-1.33345161144,0.161160552511,-50.8415502364,7.04293394542,4.80772293325,-3.66694333894,2598.505569,-0.018403123524,-0.0244466643009,4145363456.0,873.82,201810151500,33.0,895.47,873.14,891.74,-1.3246005307,885.55,0,1500,3.0,54643.0,2,4
2018-10-16,55.145634949,1,2.53463619528,-97.2578726601,23.7597150458,-10.8641797642,-122.91,44.9444095208,25.1817514989,22052985.0,-2735329.07768,-0.0328867442166,-13.9849831951,-141.849861002,21.9788443038,-4.22924169439,-2.10084808028,-0.767396468836,0.187413016912,-52.4805699084,5.62709572594,3.47619015717,-3.47047530295,3122.622689,-0.0232309970882,-0.0264783903539,4501329408.0,867.14,201810161500,25.0,889.73,862.76,874.93,-0.7644594997,873.82,0,1500,8.0,60064.0,2,4
2018-10-17,55.2351794223,1,2.49074647045,-90.7216494845,27.7040537136,-10.14411111,-118.41,43.9439310368,25.5594341422,22117027.0,-2705163.67797,-0.0306282634681,-13.3457936178,-109.746320773,21.8510697106,-0.937131044264,0.396320567176,1.16371703601,0.205192305057,-44.5918925729,4.2099890067,4.34605392967,-3.77165017814,3057.707745,-0.0256967525482,-0.0285050863128,4711220224.0,877.29,201810171500,7.0,882.63,862.44,879.53,1.1705145651,867.14,0,1500,31.0,64042.0,2,4
2018-10-18,55.7964697226,1,2.50714996421,-100.0,25.3725903825,-4.86955560469,-133.15,37.7665370332,26.4311279362,22056791.0,-2765399.67797,-0.0304708745911,-13.1629451415,-97.7647846932,21.575279017,-1.53026850723,-0.76287203839,-1.9265890744,0.226272012124,-49.2548192349,4.0055097469,4.19428515387,-3.86775567175,2931.668624,-0.0272881265625,-0.0306340468113,4422764544.0,860.55,201810181500,34.0,878.54,860.55,873.67,-1.9081489587,877.29,0,1500,2.0,60236.0,2,0
2018-10-19,44.0724077213,1,2.57299340083,-77.9140034863,35.1505060924,0.321833888544,-128.39,36.4398281634,26.8218413878,22151634.0,-2677896.5763,-0.0237945439297,-10.4000770017,-73.7343185246,22.8584733729,2.42216519204,1.25844815603,3.18503723043,0.234553738008,-29.6989878153,7.16069988189,12.9417605621,-3.11210927428,2028.481225,-0.0261235990182,-0.0324320138506,7406056448.0,888.4,201810191500,0.0,889.93,850.39,851.17,3.2363023648,860.55,0,1500,39.0,94843.0,3,0
2018-10-22,11.1528365576,1,2.82157916168,-26.2638001162,55.2873282145,11.8411114417,-27.95,49.8719899069,26.3489602899,22336248.0,-2493282.5763,-0.00370732486101,-2.24580255464,22.0853428707,27.5750109892,10.794582456,12.7211715304,9.53613429996,0.234618903375,10.5746564289,19.7862821302,42.2228006747,-2.57264292781,2060.3719,-0.0186515076325,-0.032963352678,16299462656.0,977.29,201810221500,0.0,977.29,902.69,902.69,10.0056280955,888.4,0,1500,39.0,184614.0,4,4
2018-10-23,26.1655524323,0,3.02862137805,-26.2696404402,54.9544808631,12.5170099407,-35.07,59.3576776594,26.2915818754,22025462.0,-2684977.09206,0.00694344997281,3.08986043881,70.5946004943,29.5496530614,12.5562944084,9.37125717796,-0.164877121996,0.234889374783,9.90896172623,40.6547161438,66.7995871946,-2.8718094573,2097.839425,-0.0101198550974,-0.0327074763068,25799878656.0,975.68,201810231500,15.0,1020.32,965.1,1012.67,-0.1647412743,977.29,0,1500,20.0,310786.0,4,3
2018-10-24,22.7044443403,1,3.22386131441,-15.96934071,58.3926389207,13.554240901,-7.56,70.7062413274,26.2502805623,22356036.0,-2634189.45553,0.0154529801646,7.78441059119,80.7221251965,32.1161064141,11.4525948619,1.91646056193,2.08133768393,0.23572927444,16.7852778414,64.7092814457,85.1054564678,-2.72220328814,2402.273656,-0.00159557667672,-0.031735107118,24414337024.0,996.2,201810241500,2.0,1023.91,958.43,958.43,2.1031485733,975.68,0,1500,37.0,330574.0,4,3
2018-10-25,26.3763293748,1,3.38039289188,-0.0,64.0106878867,20.2916739295,22.28,75.6574185682,25.4200723119,22704751.0,-2285474.45553,0.0250269851491,12.9907212099,104.983461438,34.9928130988,5.75375083996,5.91862796196,3.83729027803,0.244043477383,28.0213757735,79.2751277597,85.9203396166,-2.66025277511,3778.598969,0.00727861059853,-0.0299117123395,24013301760.0,1035.17,201810251500,0.0,1035.17,962.78,963.54,3.9118650873,996.2,0,1500,39.0,348715.0,4,3
2018-10-26,27.5773436213,1,3.47581810948,-15.5283129013,58.4273326015,13.6380009005,34.62,81.9156505537,24.8128968362,22393844.0,-2474960.1299,0.024592462682,14.0939167581,104.382631514,35.0904693061,3.41352075508,1.33218307115,-2.50510720687,0.246432875752,16.854665203,86.842192738,89.5007821296,-3.32380060204,4216.24266,0.0130498946263,-0.0278972361041,20953919488.0,1009.56,201810261500,33.0,1038.82,1002.46,1036.13,-2.4739897795,1035.17,0,1500,7.0,310907.0,4,3
2018-10-29,21.4623517766,1,3.473661016,-20.7397972722,56.396015234,2.2971687012,26.91,76.4962187321,24.0415325747,22210438.0,-2563760.16922,0.0213295551713,13.5430859615,82.6275735139,34.7275786413,0.354720453709,-3.48256982432,-0.977462617445,0.243454173718,12.792030468,87.7772505628,87.9106299422,-3.50596458572,4074.557476,0.0158097814746,-0.0259225877656,12734867456.0,999.74,201810291500,29.0,1022.01,992.0,1004.23,-0.9727009786,1009.56,0,1500,10.0,183406.0,4,3
2018-10-30,36.3888823085,1,3.62507585751,-9.08427248255,63.3670113228,7.5813791407,73.32,79.7001264557,25.2536580923,22575619.0,-2377551.56823,0.0257405955775,15.7653805839,107.093232927,38.0506087384,1.38911108309,3.89421828996,4.87168090741,0.253954554404,26.7340226455,87.4313170621,84.8825391146,-2.55868123304,4095.272361,0.0191200528423,-0.023475719534,26707195904.0,1049.65,201810301500,0.0,1069.56,988.31,1003.69,4.9922979975,999.74,0,1500,40.0,365181.0,4,1
2018-10-31,36.3888823085,1,3.62733971761,-13.9389514988,61.1235630336,4.29732985344,134.41,84.8036815014,26.5970276105,22297706.0,-2389011.89813,0.0248795913364,15.7092281027,94.7759918259,37.6884223999,2.87537443413,3.85283705157,-1.01884385583,0.259953087556,22.2471260672,86.0684984352,85.4123262488,-3.45012229856,3549.014545,0.021039899007,-0.0209269657079,20629182464.0,1039.01,201810311500,31.0,1056.18,1023.2,1040.2,-1.0136712237,1049.65,0,1500,9.0,277913.0,4,5
